"","Year","Lag1","Lag2","Lag3","Lag4","Lag5","Volume","Today","Direction"
"652",2002,5.137,1.337,0.6,-7.992,-6.839,1.47432,2.215,"Up"
"653",2002,2.215,5.137,1.337,0.6,-7.992,1.32768,1.302,"Up"
"654",2002,1.302,2.215,5.137,1.337,0.6,1.28118,-2.635,"Down"
"655",2002,-2.635,1.302,2.215,5.137,1.337,1.13444,-2.418,"Down"
"656",2002,-2.418,-2.635,1.302,2.215,5.137,1.311925,-0.46,"Down"
"657",2002,-0.46,-2.418,-2.635,1.302,2.215,1.12524,-4.992,"Down"
"658",2002,-4.992,-0.46,-2.418,-2.635,1.302,1.45356,-2.132,"Down"
"659",2002,-2.132,-4.992,-0.46,-2.418,-2.635,1.572028,-3.238,"Down"
"660",2002,-3.238,-2.132,-4.992,-0.46,-2.418,1.73642,4.339,"Up"
"661",2002,4.339,-3.238,-2.132,-4.992,-0.46,1.868864,5.874,"Up"
"662",2002,5.874,4.339,-3.238,-2.132,-4.992,1.588958,1.499,"Up"
"663",2002,1.499,5.874,4.339,-3.238,-2.132,1.526214,0.369,"Up"
"664",2002,0.369,1.499,5.874,4.339,-3.238,1.48526,-0.69,"Down"
"665",2002,-0.69,0.369,1.499,5.874,4.339,1.51748,1.687,"Up"
"666",2002,1.687,-0.69,0.369,1.499,5.874,1.37452,2.277,"Up"
"667",2002,2.277,1.687,-0.69,0.369,1.499,1.63584,0.619,"Up"
"668",2002,0.619,2.277,1.687,-0.69,0.369,1.27784,-2.572,"Down"
"669",2002,-2.572,0.619,2.277,1.687,-0.69,1.43612,-2.494,"Down"
"670",2002,-2.494,-2.572,0.619,2.277,1.687,1.29572,0.706,"Up"
"671",2002,0.706,-2.494,-2.572,0.619,2.277,1.427646,-2.273,"Down"
"672",2002,-2.273,0.706,-2.494,-2.572,0.619,0.7624775,3.791,"Up"
"673",2003,3.791,-2.273,0.706,-2.494,-2.572,1.126575,2.089,"Up"
"674",2003,2.089,3.791,-2.273,0.706,-2.494,1.49888,-2.78,"Down"
"675",2003,-2.78,2.089,3.791,-2.273,0.706,1.42012,-4.478,"Down"
"676",2003,-4.478,-2.78,2.089,3.791,-2.273,1.5538375,-0.662,"Down"
"677",2003,-0.662,-4.478,-2.78,2.089,3.791,1.515846,-3.04,"Down"
"678",2003,-3.04,-0.662,-4.478,-2.78,2.089,1.37372,0.627,"Up"
"679",2003,0.627,-3.04,-0.662,-4.478,-2.78,1.33992,1.591,"Up"
"680",2003,1.591,0.627,-3.04,-0.662,-4.478,1.229675,-0.828,"Down"
"681",2003,-0.828,1.591,0.627,-3.04,-0.662,1.34968,-1.458,"Down"
"682",2003,-1.458,-0.828,1.591,0.627,-3.04,1.29318,0.528,"Up"
"683",2003,0.528,-1.458,-0.828,1.591,0.627,1.53218,7.503,"Up"
"684",2003,7.503,0.528,-1.458,-0.828,1.591,1.610346,-3.605,"Down"
"685",2003,-3.605,7.503,0.528,-1.458,-0.828,1.2812,1.778,"Up"
"686",2003,1.778,-3.605,7.503,0.528,-1.458,1.42552,-1.2,"Down"
"687",2003,-1.2,1.778,-3.605,7.503,0.528,1.288,2.911,"Up"
"688",2003,2.911,-1.2,1.778,-3.605,7.503,1.40235,0.585,"Up"
"689",2003,0.585,2.911,-1.2,1.778,-3.605,1.4802,3.479,"Up"
"690",2003,3.479,0.585,2.911,-1.2,1.778,1.507782,0.358,"Up"
"691",2003,0.358,3.479,0.585,2.911,-1.2,1.4667,1.167,"Up"
"692",2003,1.167,0.358,3.479,0.585,2.911,1.44258,-1.173,"Down"
"693",2003,-1.173,1.167,0.358,3.479,0.585,1.39766,3.254,"Up"
"694",2003,3.254,-1.173,1.167,0.358,3.479,1.6164,2.508,"Up"
"695",2003,2.508,3.254,-1.173,1.167,0.358,1.65234,0.086,"Up"
"696",2003,0.086,2.508,3.254,-1.173,1.167,1.38542,0.716,"Up"
"697",2003,0.716,0.086,2.508,3.254,-1.173,1.50852,-1.955,"Down"
"698",2003,-1.955,0.716,0.086,2.508,3.254,1.38016,0.971,"Up"
"699",2003,0.971,-1.955,0.716,0.086,2.508,1.33565,1.262,"Up"
"700",2003,1.262,0.971,-1.955,0.716,0.086,1.45824,-0.483,"Down"
"701",2003,-0.483,1.262,0.971,-1.955,0.716,1.53122,0.54,"Up"
"702",2003,0.54,-0.483,1.262,0.971,-1.955,1.40262,-1.855,"Down"
"703",2003,-1.855,0.54,-0.483,1.262,0.971,1.4456,-0.261,"Down"
"704",2003,-0.261,-1.855,0.54,-0.483,1.262,1.32746,1.338,"Up"
"705",2003,1.338,-0.261,-1.855,0.54,-0.483,1.037294,0.241,"Up"
"706",2003,0.241,1.338,-0.261,-1.855,0.54,1.271,1.505,"Up"
"707",2003,1.505,0.241,1.338,-0.261,-1.855,1.06242,1.327,"Up"
"708",2003,1.327,1.505,0.241,1.338,-0.261,1.5163,-0.27,"Down"
"709",2003,-0.27,1.327,1.505,0.241,1.338,1.37376,1.735,"Up"
"710",2003,1.735,-0.27,1.327,1.505,0.241,1.382022,-3.807,"Down"
"711",2003,-3.807,1.735,-0.27,1.327,1.505,1.4278,3.31,"Up"
"712",2003,3.31,-3.807,1.735,-0.27,1.327,1.47262,0.797,"Up"
"713",2003,0.797,3.31,-3.807,1.735,-0.27,1.25092,0.121,"Up"
"714",2003,0.121,0.797,3.31,-3.807,1.735,1.32064,-1.002,"Down"
"715",2003,-1.002,0.121,0.797,3.31,-3.807,1.46848,2.119,"Up"
"716",2003,2.119,-1.002,0.121,0.797,3.31,1.53844,0.238,"Up"
"717",2003,0.238,2.119,-1.002,0.121,0.797,1.4184,-0.272,"Down"
"718",2003,-0.272,0.238,2.119,-1.002,0.121,1.2989,-1.435,"Down"
"719",2003,-1.435,-0.272,0.238,2.119,-1.002,1.33106,2.214,"Up"
"720",2003,2.214,-1.435,-0.272,0.238,2.119,1.055355,0.312,"Up"
"721",2003,0.312,2.214,-1.435,-0.272,0.238,1.38578,1.191,"Up"
"722",2003,1.191,0.312,2.214,-1.435,-0.272,1.35852,1.352,"Up"
"723",2003,1.352,1.191,0.312,2.214,-1.435,1.54952,0.664,"Up"
"724",2003,0.664,1.352,1.191,0.312,2.214,0.8177825,1.149,"Up"
"725",2004,1.149,0.664,1.352,1.191,0.312,1.063025,1.207,"Up"
"726",2004,1.207,1.149,0.664,1.352,1.191,1.67334,1.602,"Up"
"727",2004,1.602,1.207,1.149,0.664,1.352,1.60736,0.151,"Up"
"728",2004,0.151,1.602,1.207,1.149,0.664,1.677675,-0.913,"Down"
"729",2004,-0.913,0.151,1.602,1.207,1.149,1.71052,1.028,"Up"
"730",2004,1.028,-0.913,0.151,1.602,1.207,1.55102,0.267,"Up"
"731",2004,0.267,1.028,-0.913,0.151,1.602,1.44004,-0.148,"Down"
"732",2004,-0.148,0.267,1.028,-0.913,0.151,1.455325,0.073,"Up"
"733",2004,0.073,-0.148,0.267,1.028,-0.913,1.4418,1.041,"Up"
"734",2004,1.041,0.073,-0.148,0.267,1.028,1.39432,-3.137,"Down"
"735",2004,-3.137,1.041,0.073,-0.148,0.267,1.53612,-0.963,"Down"
"736",2004,-0.963,-3.137,1.041,0.073,-0.148,1.4836,-0.155,"Down"
"737",2004,-0.155,-0.963,-3.137,1.041,0.073,1.44582,3.046,"Up"
"738",2004,3.046,-0.155,-0.963,-3.137,1.041,1.4977,-0.218,"Down"
"739",2004,-0.218,3.046,-0.155,-0.963,-3.137,1.3675,-0.413,"Down"
"740",2004,-0.413,-0.218,3.046,-0.155,-0.963,1.42596,0.528,"Up"
"741",2004,0.528,-0.413,-0.218,3.046,-0.155,1.53286,-2.92,"Down"
"742",2004,-2.92,0.528,-0.413,-0.218,3.046,1.63158,-0.777,"Down"
"743",2004,-0.777,-2.92,0.528,-0.413,-0.218,1.57312,-0.273,"Down"
"744",2004,-0.273,-0.777,-2.92,0.528,-0.413,1.57936,-0.195,"Down"
"745",2004,-0.195,-0.273,-0.777,-2.92,0.528,1.36026,2.48,"Up"
"746",2004,2.48,-0.195,-0.273,-0.777,-2.92,1.35254,0.162,"Up"
"747",2004,0.162,2.48,-0.195,-0.273,-0.777,1.20935,1.245,"Up"
"748",2004,1.245,0.162,2.48,-0.195,-0.273,1.209875,-0.128,"Down"
"749",2004,-0.128,1.245,0.162,2.48,-0.195,1.2982,-0.052,"Down"
"750",2004,-0.052,-0.128,1.245,0.162,2.48,1.43164,-0.798,"Down"
"751",2004,-0.798,-0.052,-0.128,1.245,0.162,1.35682,-1.117,"Down"
"752",2004,-1.117,-0.798,-0.052,-0.128,1.245,1.299825,-1.026,"Down"
"753",2004,-1.026,-1.117,-0.798,-0.052,-0.128,1.32706,-1.379,"Down"
"754",2004,-1.379,-1.026,-1.117,-0.798,-0.052,1.4927,1.429,"Up"
"755",2004,1.429,-1.379,-1.026,-1.117,-0.798,1.48136,-3.426,"Down"
"756",2004,-3.426,1.429,-1.379,-1.026,-1.117,1.38038,0.078,"Up"
"757",2004,0.078,-3.426,1.429,-1.379,-1.026,1.26444,3.151,"Up"
"758",2004,3.151,0.078,-3.426,1.429,-1.379,1.24116,0.858,"Up"
"759",2004,0.858,3.151,0.078,-3.426,1.429,1.03512,0.529,"Up"
"760",2004,0.529,0.858,3.151,0.078,-3.426,1.033194,0.924,"Up"
"761",2004,0.924,0.529,0.858,3.151,0.078,1.2733,0.412,"Up"
"762",2004,0.412,0.924,0.529,0.858,3.151,1.25936,-1.634,"Down"
"763",2004,-1.634,0.412,0.924,0.529,0.858,1.28884,1.927,"Up"
"764",2004,1.927,-1.634,0.412,0.924,0.529,1.47864,-0.827,"Down"
"765",2004,-0.827,1.927,-1.634,0.412,0.924,1.42164,-1.242,"Down"
"766",2004,-1.242,-0.827,1.927,-1.634,0.412,1.38894,-1.124,"Down"
"767",2004,-1.124,-1.242,-0.827,1.927,-1.634,1.58782,3.145,"Up"
"768",2004,3.145,-1.124,-1.242,-0.827,1.927,1.58736,3.183,"Up"
"769",2004,3.183,3.145,-1.124,-1.242,-0.827,1.6659,1.544,"Up"
"770",2004,1.544,3.183,3.145,-1.124,-1.242,1.44768,-1.168,"Down"
"771",2004,-1.168,1.544,3.183,3.145,-1.124,1.49704,1.052,"Up"
"772",2004,1.052,-1.168,1.544,3.183,3.145,1.118795,0.72,"Up"
"773",2004,0.72,1.052,-1.168,1.544,3.183,1.60928,-0.266,"Down"
"774",2004,-0.266,0.72,1.052,-1.168,1.544,1.49638,0.522,"Up"
"775",2004,0.522,-0.266,0.72,1.052,-1.168,1.76104,1.334,"Up"
"776",2004,1.334,0.522,-0.266,0.72,1.052,1.31335,0.148,"Up"
"777",2005,0.148,1.334,0.522,-0.266,0.72,0.88952,-2.123,"Down"
"778",2005,-2.123,0.148,1.334,0.522,-0.266,1.60354,-0.141,"Down"
"779",2005,-0.141,-2.123,0.148,1.334,0.522,1.4774,-1.406,"Down"
"780",2005,-1.406,-0.141,-2.123,0.148,1.334,1.60775,0.299,"Up"
"781",2005,0.299,-1.406,-0.141,-2.123,0.148,1.59666,2.704,"Up"
"782",2005,2.704,0.299,-1.406,-0.141,-2.123,1.625228,0.189,"Up"
"783",2005,0.189,2.704,0.299,-1.406,-0.141,1.46569,-0.308,"Down"
"784",2005,-0.308,0.189,2.704,0.299,-1.406,1.487736,0.814,"Up"
"785",2005,0.814,-0.308,0.189,2.704,0.299,1.572115,0.887,"Up"
"786",2005,0.887,0.814,-0.308,0.189,2.704,1.665028,-1.803,"Down"
"787",2005,-1.803,0.887,0.814,-0.308,0.189,1.554146,-0.869,"Down"
"788",2005,-0.869,-1.803,0.887,0.814,-0.308,1.70609,-1.532,"Down"
"789",2005,-1.532,-0.869,-1.803,0.887,0.814,1.975625,0.128,"Up"
"790",2005,0.128,-1.532,-0.869,-1.803,0.887,2.0899,0.706,"Up"
"791",2005,0.706,0.128,-1.532,-0.869,-1.803,1.861984,-3.266,"Down"
"792",2005,-3.266,0.706,0.128,-1.532,-0.869,2.119976,0.831,"Up"
"793",2005,0.831,-3.266,0.706,0.128,-1.532,2.178972,0.411,"Up"
"794",2005,0.411,0.831,-3.266,0.706,0.128,2.090184,1.253,"Up"
"795",2005,1.253,0.411,0.831,-3.266,0.706,2.031568,-1.477,"Down"
"796",2005,-1.477,1.253,0.411,0.831,-3.266,1.953106,3.053,"Up"
"797",2005,3.053,-1.477,1.253,0.411,0.831,1.88361,0.799,"Up"
"798",2005,0.799,3.053,-1.477,1.253,0.411,1.627978,-0.23,"Down"
"799",2005,-0.23,0.799,3.053,-1.477,1.253,1.7730225,0.175,"Up"
"800",2005,0.175,-0.23,0.799,3.053,-1.477,1.720456,1.573,"Up"
"801",2005,1.573,0.175,-0.23,0.799,3.053,1.87667,-2.086,"Down"
"802",2005,-2.086,1.573,0.175,-0.23,0.799,1.94144,0.241,"Up"
"803",2005,0.241,-2.086,1.573,0.175,-0.23,1.796724,1.458,"Up"
"804",2005,1.458,0.241,-2.086,1.573,0.175,1.885635,1.325,"Up"
"805",2005,1.325,1.458,0.241,-2.086,1.573,1.871184,0.469,"Up"
"806",2005,0.469,1.325,1.458,0.241,-2.086,1.91671,0.041,"Up"
"807",2005,0.041,0.469,1.325,1.458,0.241,1.877768,-0.629,"Down"
"808",2005,-0.629,0.041,0.469,1.325,1.458,1.934294,0.324,"Up"
"809",2005,0.324,-0.629,0.041,0.469,1.325,1.904968,-0.868,"Down"
"810",2005,-0.868,0.324,-0.629,0.041,0.469,1.72188,-1.198,"Down"
"811",2005,-1.198,-0.868,0.324,-0.629,0.041,1.66859,1.072,"Up"
"812",2005,1.072,-1.198,-0.868,0.324,-0.629,1.95029,1.926,"Up"
"813",2005,1.926,1.072,-1.198,-0.868,0.324,1.9869325,-0.288,"Down"
"814",2005,-0.288,1.926,1.072,-1.198,-0.868,2.247794,-1.827,"Down"
"815",2005,-1.827,-0.288,1.926,1.072,-1.198,2.268336,1.112,"Up"
"816",2005,1.112,-1.827,-0.288,1.926,1.072,2.075822,-2.678,"Down"
"817",2005,-2.678,1.112,-1.827,-0.288,1.926,2.38076,-0.78,"Down"
"818",2005,-0.78,-2.678,1.112,-1.827,-0.288,2.30528,-0.588,"Down"
"819",2005,-0.588,-0.78,-2.678,1.112,-1.827,2.408668,1.595,"Up"
"820",2005,1.595,-0.588,-0.78,-2.678,1.112,2.350556,1.813,"Up"
"821",2005,1.813,1.595,-0.588,-0.78,-2.678,2.48811,1.195,"Up"
"822",2005,1.195,1.813,1.595,-0.588,-0.78,2.063738,1.097,"Up"
"823",2005,1.097,1.195,1.813,1.595,-0.588,2.226412,1.601,"Up"
"824",2005,1.601,1.097,1.195,1.813,1.595,1.7797775,-0.25,"Down"
"825",2005,-0.25,1.601,1.097,1.195,1.813,2.280068,-0.451,"Down"
"826",2005,-0.451,-0.25,1.601,1.097,1.195,2.121,0.631,"Up"
"827",2005,0.631,-0.451,-0.25,1.601,1.097,2.235374,0.106,"Up"
"828",2005,0.106,0.631,-0.451,-0.25,1.601,1.888996,-1.606,"Down"
"829",2006,-1.606,0.106,0.631,-0.451,-0.25,1.4472175,2.977,"Up"
"830",2006,2.977,-1.606,0.106,0.631,-0.451,2.48745,0.168,"Up"
"831",2006,0.168,2.977,-1.606,0.106,0.631,2.321112,-2.029,"Down"
"832",2006,-2.029,0.168,2.977,-1.606,0.106,2.42575,1.762,"Up"
"833",2006,1.762,-2.029,0.168,2.977,-1.606,2.59245,-1.534,"Down"
"834",2006,-1.534,1.762,-2.029,0.168,2.977,2.485592,0.234,"Up"
"835",2006,0.234,-1.534,1.762,-2.029,0.168,2.337512,1.598,"Up"
"836",2006,1.598,0.234,-1.534,1.762,-2.029,2.197072,0.17,"Up"
"837",2006,0.17,1.598,0.234,-1.534,1.762,2.10098,-0.171,"Down"
"838",2006,-0.171,0.17,1.598,0.234,-1.534,2.260408,-0.451,"Down"
"839",2006,-0.451,-0.171,0.17,1.598,0.234,2.250934,2.016,"Up"
"840",2006,2.016,-0.451,-0.171,0.17,1.598,2.27408,-0.329,"Down"
"841",2006,-0.329,2.016,-0.451,-0.171,0.17,2.094204,-0.62,"Down"
"842",2006,-0.62,-0.329,2.016,-0.451,-0.171,2.170618,0.049,"Up"
"843",2006,0.049,-0.62,-0.329,2.016,-0.451,2.285182,-0.492,"Down"
"844",2006,-0.492,0.049,-0.62,-0.329,2.016,1.99031,1.719,"Up"
"845",2006,1.719,-0.492,0.049,-0.62,-0.329,2.34859,-0.051,"Down"
"846",2006,-0.051,1.719,-0.492,0.049,-0.62,2.435666,1.156,"Up"
"847",2006,1.156,-0.051,1.719,-0.492,0.049,2.39239,-2.604,"Down"
"848",2006,-2.604,1.156,-0.051,1.719,-0.492,2.335326,-1.875,"Down"
"849",2006,-1.875,-2.604,1.156,-0.051,1.719,2.648372,1.036,"Up"
"850",2006,1.036,-1.875,-2.604,1.156,-0.051,2.512808,0.63,"Up"
"851",2006,0.63,1.036,-1.875,-2.604,1.156,2.3810125,-2.788,"Down"
"852",2006,-2.788,0.63,1.036,-1.875,-2.604,2.682616,-0.061,"Down"
"853",2006,-0.061,-2.788,0.63,1.036,-1.875,2.737928,-0.563,"Down"
"854",2006,-0.563,-0.061,-2.788,0.63,1.036,2.255366,2.065,"Up"
"855",2006,2.065,-0.563,-0.061,-2.788,0.63,2.367602,-0.372,"Down"
"856",2006,-0.372,2.065,-0.563,-0.061,-2.788,1.8192125,-2.314,"Down"
"857",2006,-2.314,-0.372,2.065,-0.563,-0.061,2.285754,0.331,"Up"
"858",2006,0.331,-2.314,-0.372,2.065,-0.563,2.475962,3.085,"Up"
"859",2006,3.085,0.331,-2.314,-0.372,2.065,2.560298,0.063,"Up"
"860",2006,0.063,3.085,0.331,-2.314,-0.372,2.57183,-0.986,"Down"
"861",2006,-0.986,0.063,3.085,0.331,-2.314,2.293082,2.807,"Up"
"862",2006,2.807,-0.986,0.063,3.085,0.331,2.299788,-0.554,"Down"
"863",2006,-0.554,2.807,-0.986,0.063,3.085,1.83191,1.229,"Up"
"864",2006,1.229,-0.554,2.807,-0.986,0.063,1.952878,-0.922,"Down"
"865",2006,-0.922,1.229,-0.554,2.807,-0.986,2.2257725,1.597,"Up"
"866",2006,1.597,-0.922,1.229,-0.554,2.807,2.688896,-0.37,"Down"
"867",2006,-0.37,1.597,-0.922,1.229,-0.554,2.409864,1.603,"Up"
"868",2006,1.603,-0.37,1.597,-0.922,1.229,2.560806,1.029,"Up"
"869",2006,1.029,1.603,-0.37,1.597,-0.922,2.639458,1.188,"Up"
"870",2006,1.188,1.029,1.603,-0.37,1.597,2.365916,0.218,"Up"
"871",2006,0.218,1.188,1.029,1.603,-0.37,2.526124,0.639,"Up"
"872",2006,0.639,0.218,1.188,1.029,1.603,2.712532,-0.947,"Down"
"873",2006,-0.947,0.639,0.218,1.188,1.029,2.692108,1.217,"Up"
"874",2006,1.217,-0.947,0.639,0.218,1.188,2.657402,1.47,"Up"
"875",2006,1.47,1.217,-0.947,0.639,0.218,2.761356,-0.018,"Down"
"876",2006,-0.018,1.47,1.217,-0.947,0.639,2.0537275,-0.303,"Down"
"877",2006,-0.303,-0.018,1.47,1.217,-0.947,2.989828,0.94,"Up"
"878",2006,0.94,-0.303,-0.018,1.47,1.217,2.686182,1.224,"Up"
"879",2006,1.224,0.94,-0.303,-0.018,1.47,2.707922,-1.144,"Down"
"880",2006,-1.144,1.224,0.94,-0.303,-0.018,2.328566,0.534,"Up"
"881",2007,0.534,-1.144,1.224,0.94,-0.303,1.5411125,-0.606,"Down"
"882",2007,-0.606,0.534,-1.144,1.224,0.94,3.1176733,1.491,"Up"
"883",2007,1.491,-0.606,0.534,-1.144,1.224,2.822146,-0.016,"Down"
"884",2007,-0.016,1.491,-0.606,0.534,-1.144,2.7224275,-0.582,"Down"
"885",2007,-0.582,-0.016,1.491,-0.606,0.534,2.783864,1.843,"Up"
"886",2007,1.843,-0.582,-0.016,1.491,-0.606,2.779552,-0.713,"Down"
"887",2007,-0.713,1.843,-0.582,-0.016,1.491,2.68699,1.216,"Up"
"888",2007,1.216,-0.713,1.843,-0.582,-0.016,2.527498,-0.299,"Down"
"889",2007,-0.299,1.216,-0.713,1.843,-0.582,2.36889,-4.412,"Down"
"890",2007,-4.412,-0.299,1.216,-0.713,1.843,3.599964,1.13,"Up"
"891",2007,1.13,-4.412,-0.299,1.216,-0.713,3.123586,-1.133,"Down"
"892",2007,-1.133,1.13,-4.412,-0.299,1.216,3.224692,3.544,"Up"
"893",2007,3.544,-1.133,1.13,-4.412,-0.299,2.901376,-1.062,"Down"
"894",2007,-1.062,3.544,-1.133,1.13,-4.412,2.837362,1.612,"Up"
"895",2007,1.612,-1.062,3.544,-1.133,1.13,2.6927975,0.63,"Up"
"896",2007,0.63,1.612,-1.062,3.544,-1.133,2.65406,2.168,"Up"
"897",2007,2.168,0.63,1.612,-1.062,3.544,3.001118,0.655,"Up"
"898",2007,0.655,2.168,0.63,1.612,-1.062,2.978394,0.773,"Up"
"899",2007,0.773,0.655,2.168,0.63,1.612,3.090694,0.015,"Up"
"900",2007,0.015,0.773,0.655,2.168,0.63,2.805676,1.122,"Up"
"901",2007,1.122,0.015,0.773,0.655,2.168,2.918038,-0.461,"Down"
"902",2007,-0.461,1.122,0.015,0.773,0.655,3.01838,1.36,"Up"
"903",2007,1.36,-0.461,1.122,0.015,0.773,2.9536375,-1.866,"Down"
"904",2007,-1.866,1.36,-0.461,1.122,0.015,3.0349,1.674,"Up"
"905",2007,1.674,-1.866,1.36,-0.461,1.122,2.975814,-1.98,"Down"
"906",2007,-1.98,1.674,-1.866,1.36,-0.461,3.217232,0.053,"Up"
"907",2007,0.053,-1.98,1.674,-1.866,1.36,3.25121,1.802,"Up"
"908",2007,1.802,0.053,-1.98,1.674,-1.866,2.3175625,1.441,"Up"
"909",2007,1.441,1.802,0.053,-1.98,1.674,3.06665,-1.185,"Down"
"910",2007,-1.185,1.441,1.802,0.053,-1.98,3.26354,-4.899,"Down"
"911",2007,-4.899,-1.185,1.441,1.802,0.053,4.151786,-1.775,"Down"
"912",2007,-1.775,-4.899,-1.185,1.441,1.802,4.510208,1.436,"Up"
"913",2007,1.436,-1.775,-4.899,-1.185,1.441,5.342306,-0.53,"Down"
"914",2007,-0.53,1.436,-1.775,-4.899,-1.185,4.376236,2.312,"Up"
"915",2007,2.312,-0.53,1.436,-1.775,-4.899,3.05368,-0.364,"Down"
"916",2007,-0.364,2.312,-0.53,1.436,-1.775,2.724582,-1.387,"Down"
"917",2007,-1.387,-0.364,2.312,-0.53,1.436,2.8522175,2.112,"Up"
"918",2007,2.112,-1.387,-0.364,2.312,-0.53,2.851118,2.796,"Up"
"919",2007,2.796,2.112,-1.387,-0.364,2.312,3.358248,0.066,"Up"
"920",2007,0.066,2.796,2.112,-1.387,-0.364,3.0708,2.02,"Up"
"921",2007,2.02,0.066,2.796,2.112,-1.387,3.011736,0.27,"Up"
"922",2007,0.27,2.02,0.066,2.796,2.112,2.94348,-3.917,"Down"
"923",2007,-3.917,0.27,2.02,0.066,2.796,3.47522,2.309,"Up"
"924",2007,2.309,-3.917,0.27,2.02,0.066,3.716066,-1.669,"Down"
"925",2007,-1.669,2.309,-3.917,0.27,2.02,3.763506,-3.706,"Down"
"926",2007,-3.706,-1.669,2.309,-3.917,0.27,4.415684,0.347,"Up"
"927",2007,0.347,-3.706,-1.669,2.309,-3.917,4.095036,-1.237,"Down"
"928",2007,-1.237,0.347,-3.706,-1.669,2.309,3.6709375,2.807,"Up"
"929",2007,2.807,-1.237,0.347,-3.706,-1.669,4.096428,1.588,"Up"
"930",2007,1.588,2.807,-1.237,0.347,-3.706,3.415362,-2.44,"Down"
"931",2007,-2.44,1.588,2.807,-1.237,0.347,3.702056,1.125,"Up"
"932",2007,1.125,-2.44,1.588,2.807,-1.237,3.7459,-0.402,"Down"
"933",2007,-0.402,1.125,-2.44,1.588,2.807,2.01605,-4.522,"Down"
"934",2008,-4.522,-0.402,1.125,-2.44,1.588,3.3722575,-0.752,"Down"
"935",2008,-0.752,-4.522,-0.402,1.125,-2.44,4.788802,-5.412,"Down"
"936",2008,-5.412,-0.752,-4.522,-0.402,1.125,5.006464,0.409,"Up"
"937",2008,0.409,-5.412,-0.752,-4.522,-0.402,5.10098,4.871,"Up"
"938",2008,4.871,0.409,-5.412,-0.752,-4.522,4.539542,-4.596,"Down"
"939",2008,-4.596,4.871,0.409,-5.412,-0.752,4.035458,1.405,"Up"
"940",2008,1.405,-4.596,4.871,0.409,-5.412,3.744452,0.231,"Up"
"941",2008,0.231,1.405,-4.596,4.871,0.409,3.6883475,-1.661,"Down"
"942",2008,-1.661,0.231,1.405,-4.596,4.871,4.046484,-2.8,"Down"
"943",2008,-2.8,-1.661,0.231,1.405,-4.596,4.408266,-0.404,"Down"
"944",2008,-0.404,-2.8,-1.661,0.231,1.405,4.802348,3.212,"Up"
"945",2008,3.212,-0.404,-2.8,-1.661,0.231,4.5919225,-1.075,"Down"
"946",2008,-1.075,3.212,-0.404,-2.8,-1.661,4.08494,4.195,"Up"
"947",2008,4.195,-1.075,3.212,-0.404,-2.8,4.17555,-2.742,"Down"
"948",2008,-2.742,4.195,-1.075,3.212,-0.404,3.663378,4.314,"Up"
"949",2008,4.314,-2.742,4.195,-1.075,3.212,3.868576,0.54,"Up"
"950",2008,0.54,4.314,-2.742,4.195,-1.075,3.939778,1.149,"Up"
"951",2008,1.149,0.54,4.314,-2.742,4.195,4.066604,-1.812,"Down"
"952",2008,-1.812,1.149,0.54,4.314,-2.742,3.751244,2.67,"Up"
"953",2008,2.67,-1.812,1.149,0.54,4.314,3.809532,-3.467,"Down"
"954",2008,-3.467,2.67,-1.812,1.149,0.54,3.905724,1.777,"Up"
"955",2008,1.777,-3.467,2.67,-1.812,1.149,3.8140425,-2.835,"Down"
"956",2008,-2.835,1.777,-3.467,2.67,-1.812,4.314358,-0.048,"Down"
"957",2008,-0.048,-2.835,1.777,-3.467,2.67,4.526856,-3.096,"Down"
"958",2008,-3.096,-0.048,-2.835,1.777,-3.467,4.443808,-3.001,"Down"
"959",2008,-3.001,-3.096,-0.048,-2.835,1.777,5.03132,-1.211,"Down"
"960",2008,-1.211,-3.001,-3.096,-0.048,-2.835,4.850575,-1.854,"Down"
"961",2008,-1.854,-1.211,-3.001,-3.096,-0.048,5.812632,1.71,"Up"
"962",2008,1.71,-1.854,-1.211,-3.001,-3.096,6.511124,-0.232,"Down"
"963",2008,-0.232,1.71,-1.854,-1.211,-3.001,5.663448,0.203,"Up"
"964",2008,0.203,-0.232,1.71,-1.854,-1.211,5.07189,2.857,"Up"
"965",2008,2.857,0.203,-0.232,1.71,-1.854,4.18824,0.145,"Up"
"966",2008,0.145,2.857,0.203,-0.232,1.71,4.534404,-0.462,"Down"
"967",2008,-0.462,0.145,2.857,0.203,-0.232,4.063548,-0.725,"Down"
"968",2008,-0.725,-0.462,0.145,2.857,0.203,3.530036,-3.159,"Down"
"969",2008,-3.159,-0.725,-0.462,0.145,2.857,5.01753,0.756,"Up"
"970",2008,0.756,-3.159,-0.725,-0.462,0.145,6.883584,0.27,"Up"
"971",2008,0.27,0.756,-3.159,-0.725,-0.462,9.328214,-3.331,"Down"
"972",2008,-3.331,0.27,0.756,-3.159,-0.725,5.319894,-9.399,"Down"
"973",2008,-9.399,-3.331,0.27,0.756,-3.159,6.205326,-18.195,"Down"
"974",2008,-18.195,-9.399,-3.331,0.27,0.756,8.4033579,4.596,"Up"
"975",2008,4.596,-18.195,-9.399,-3.331,0.27,7.306794,-6.781,"Down"
"976",2008,-6.781,4.596,-18.195,-9.399,-3.331,6.035936,10.491,"Up"
"977",2008,10.491,-6.781,4.596,-18.195,-9.399,6.460596,-3.898,"Down"
